客户号,probability,label,decision_zone,gray_score,review_reason,fold_std,model_range,missing_ratio,shap_top3_features,shap_top3_values,cf_feature,cf_delta,cf_type,radar_信息完整度,radar_经营活跃度,radar_银企关系,radar_财务稳健性,radar_资质信用,radar_规模体量
51490,0.89261084,1,自动通过,0.1064,,0.0156,0.0095,0.1136,基础健康分|结算分|存款我行占比,-0.8259|0.2547|0.1854,基础健康分,0.0846,策略调整,83.3,83.8,50.0,71.5,61.2,58.8
51491,0.80298486,1,风险提示,0.3571,高风险抽检,0.0237,0.0276,0.5,结算分|存款分|纳税总额排名_按市_值,-0.7735|-0.2862|0.2633,结算分,0.1303,策略调整,74.7,79.0,50.0,55.7,100.0,100.0
51492,0.90470493,1,自动通过,0.1112,,0.0159,0.0299,0.0682,基础健康分|结算分|存款我行占比,-0.7753|0.305|0.2017,基础健康分,0.0671,策略调整,85.9,65.3,50.0,83.6,75.9,52.1
51493,0.94611899,1,自动通过,0.0461,,0.0061,0.0185,0.5682,结算分|存款我行占比|小类_te,-0.5106|0.3774|0.2343,存款分,-0.0332,策略调整,74.2,100.0,50.0,52.2,62.0,93.4
51494,0.79102914,1,风险提示,0.3636,高风险抽检,0.0227,0.0164,0.5227,结算分|存款我行占比|基础健康分,-0.6438|0.3134|-0.2134,结算分,0.0828,策略调整,71.9,81.4,50.0,52.4,47.0,43.7
51495,0.69003425,0,自动拒绝,0.4386,,0.0273,0.0348,0.5227,结算分|存款分|基础健康分,-0.823|-0.3958|-0.3,结算分,0.2179,策略调整,71.9,75.8,50.0,48.0,41.8,56.8
51496,0.6598506,0,人工复核,0.4596,概率不确定|资料不足,0.0426,0.0629,0.7273,结算分|基础健康分|存款分,-0.4811|-0.2597|-0.2243,存款我行占比,-0.1245,策略调整,54.5,45.1,50.0,55.8,32.9,100.0
51497,0.97277938,1,自动通过,0.0242,,0.0067,0.0028,0.0682,基础健康分|结算分|存款我行占比,0.496|0.2925|0.1571,存款分,-0.0131,策略调整,86.8,90.6,50.0,63.8,64.9,75.2
51498,0.7854808,1,风险提示,0.4297,高风险抽检,0.0232,0.0511,0.5455,结算分|基础健康分|最新一期年报营收增长率,-0.7111|-0.1974|-0.1698,结算分,0.1496,策略调整,70.5,54.5,50.0,52.3,96.6,54.0
51499,0.88652311,1,自动通过,0.1729,,0.025,0.026,0.0909,存款分|结算分|最新一期年报ROE增长率,-0.3205|0.197|-0.144,销售归行率,0.0275,策略调整,63.3,73.4,50.0,76.2,76.7,70.9
51500,0.92844372,1,自动通过,0.0943,,0.0142,0.0344,0.1136,结算分|最新一期年报应收账款周转率|纳税总额排名_按市_值,0.2243|-0.1718|0.1518,存款分,-0.0465,策略调整,62.0,65.5,50.0,52.7,91.7,87.8
51501,0.90665865,1,自动通过,0.1492,,0.0119,0.0663,0.0909,基础健康分|missing_pattern_freq|结算分,0.4176|-0.3536|0.2707,存款分,-0.0362,策略调整,40.6,53.0,50.0,50.0,39.9,33.3
51502,0.44685161,0,自动拒绝,0.2276,,0.0205,0.1108,0.5,结算分|存款我行占比|基础健康分,-1.0109|-0.422|-0.3505,,0.0,,73.0,58.6,50.0,48.0,36.7,59.2
51503,0.67352567,0,自动拒绝,0.3811,,0.019,0.0376,0.5227,结算分|基础健康分|最新一期年报营收增长率,-0.7884|-0.289|-0.1903,结算分,0.1997,策略调整,71.0,73.6,50.0,48.3,68.9,81.3
51504,0.97761402,1,自动通过,0.0162,,0.0022,0.0064,0.0227,基础健康分|结算分|存款我行占比,0.4796|0.3449|0.2132,存款分,-0.0081,策略调整,93.8,92.8,50.0,63.2,65.9,71.1
51505,0.97344113,1,自动通过,0.0213,,0.0033,0.0076,0.0455,基础健康分|结算分|存款我行占比,0.5704|0.2519|0.1643,销售归行率,0.0093,策略调整,82.7,79.4,50.0,79.1,65.2,72.9
51506,0.9588822,1,自动通过,0.042,,0.0097,0.0086,0.0909,基础健康分|结算分|存款我行占比,0.3461|0.3046|0.1316,销售归行率,0.0124,策略调整,69.5,64.5,50.0,88.3,47.8,72.0
51507,0.79239774,1,风险提示,0.4235,高风险抽检,0.0463,0.0111,0.1591,基础健康分|结算分|missing_pattern_freq,-0.6136|0.3|-0.2213,基础健康分,0.1036,策略调整,46.7,75.4,50.0,44.6,62.7,48.7
51508,0.91577151,1,自动通过,0.0717,,0.0175,0.0128,0.0909,结算分|基础健康分|missing_pattern_freq,0.3266|0.2888|-0.2029,基础健康分,-0.0446,策略调整,53.7,70.0,50.0,77.7,74.2,43.5
51509,0.85757654,1,自动通过,0.2136,,0.0138,0.0327,0.0909,存款分|基础健康分|纳税总额排名_按市_值,-0.386|0.1207|-0.1167,存款分,0.0586,策略调整,80.0,77.4,50.0,86.3,40.8,58.5
51510,0.7178275,0,人工复核,0.4601,概率不确定,0.0195,0.0237,0.5,结算分|存款分|存款我行占比,-0.7951|-0.3153|0.2838,结算分,0.1843,策略调整,73.2,53.2,50.0,49.7,53.4,45.2
51511,0.97767651,1,自动通过,0.0197,,0.0034,0.0064,0.0682,基础健康分|结算分|存款我行占比,0.4949|0.3456|0.1134,基础健康分,-0.0114,策略调整,86.3,80.5,50.0,95.3,55.0,64.8
51512,0.77399263,1,人工复核,0.5355,概率不确定,0.038,0.0751,0.1364,基础健康分|结算分|missing_pattern_freq,-0.7232|0.2306|-0.2174,基础健康分,0.1423,策略调整,50.7,68.5,50.0,21.6,85.2,35.9
51513,0.65613348,0,人工复核,0.487,概率不确定|资料不足,0.0497,0.0724,0.7045,结算分|存款分|基础健康分,-0.4735|-0.2551|-0.2154,基础健康分,0.166,策略调整,56.5,46.0,50.0,57.9,48.7,88.7
51514,0.3645957,0,自动拒绝,0.192,,0.0232,0.0815,0.5227,结算分|存款我行占比|存款分,-1.0165|-0.4493|-0.372,,0.0,,72.7,54.6,50.0,50.7,46.3,42.8
51515,0.97023121,1,自动通过,0.0322,,0.0053,0.0108,0.1136,基础健康分|结算分|missing_pattern_freq,0.2228|0.2015|-0.185,total_missing_ratio,0.0042,补充材料,57.5,90.2,50.0,84.6,83.7,62.8
51516,0.919903,1,自动通过,0.0474,,0.0079,0.0158,0.5455,结算分|存款我行占比|基础健康分,-0.5641|0.3064|-0.2784,基础健康分,0.0354,策略调整,76.8,100.0,50.0,50.8,79.7,68.1
51517,0.75434067,1,人工复核,0.5209,概率不确定|资料不足,0.0268,0.0587,0.7273,结算分|基础健康分|存款分,-0.4312|-0.2288|-0.2091,基础健康分,0.0935,策略调整,67.0,52.4,50.0,57.6,61.1,58.2
51518,0.83290537,1,风险提示,0.3564,高风险抽检,0.0272,0.0645,0.1136,missing_pattern_freq|结算分|存款我行占比,-0.3014|0.2465|0.1872,销售归行率,0.0629,策略调整,39.8,62.2,50.0,43.2,49.7,61.0
51519,0.79830569,1,人工复核,0.4904,概率不确定,0.0318,0.0935,0.1136,基础健康分|结算分|最新一期年报ROE增长率,-0.6975|0.3632|-0.149,基础健康分,0.0973,策略调整,65.4,58.6,50.0,47.2,65.2,54.7
51520,0.71817225,0,人工复核,0.4885,概率不确定|资料不足,0.0339,0.0131,0.5682,结算分|基础健康分|存款我行占比,-0.6718|-0.264|0.264,结算分,0.1447,策略调整,71.2,42.8,50.0,50.7,58.4,47.7
51521,0.94220566,1,自动通过,0.0839,,0.012,0.0319,0.1136,结算分|存款我行占比|基础健康分,0.3244|0.2043|0.1988,存款分,-0.0573,策略调整,60.9,68.1,50.0,38.7,59.5,57.0
51522,0.94084638,1,自动通过,0.0777,,0.0149,0.022,0.1136,存款分|基础健康分|missing_pattern_freq,-0.3728|0.2049|-0.1577,结算分,0.0122,策略调整,62.2,81.1,50.0,75.8,93.4,80.8
51523,0.2928561,0,自动拒绝,0.1117,,0.0136,0.0472,0.5455,结算分|存款我行占比|收款对手客户数,-0.845|-0.492|-0.3873,,0.0,,52.2,0.0,50.0,55.3,31.8,51.7
51524,0.49744326,0,自动拒绝,0.3966,,0.0516,0.1612,0.0,基础健康分|结算分|存款我行占比,-0.6197|-0.5428|-0.4831,结算分,0.3031,策略调整,84.5,64.3,50.0,48.5,38.9,55.4
51525,0.9144331,1,自动通过,0.0854,,0.0105,0.0359,0.5227,结算分|存款我行占比|基础健康分,-0.6132|0.3509|-0.2802,结算分,0.0378,策略调整,75.7,95.9,50.0,50.9,69.0,67.7
51526,0.87913156,1,自动通过,0.1699,,0.0173,0.0284,0.5909,结算分|存款我行占比|最新一期年报营收增长率,-0.4836|0.2302|-0.1978,职工人数,-0.0584,核验,58.1,62.4,50.0,50.9,87.7,100.0
51527,0.57900109,0,自动拒绝,0.2927,,0.0405,0.0757,0.6364,结算分|存款我行占比|基础健康分,-0.7835|-0.4453|-0.2918,结算分,0.216,策略调整,49.8,61.9,50.0,51.2,39.8,68.6
51528,0.77812057,1,风险提示,0.4123,高风险抽检,0.0233,0.0284,0.5455,结算分|基础健康分|小类_te,-0.7818|-0.2732|0.2443,结算分,0.1236,策略调整,74.0,86.5,50.0,49.8,71.2,91.9
51529,0.84244198,1,风险提示,0.3644,高风险抽检,0.0323,0.0737,0.4318,最新一期年报营收增长率|missing_pattern_freq|基础健康分,-0.4586|-0.3908|0.3113,近12个月收票金额,-0.0661,核验,21.8,71.6,50.0,28.6,85.7,17.8
51530,0.92718504,1,自动通过,0.04,,0.0126,0.0015,0.0909,结算分|最新一期年报ROE增长率|纳税总额排名_按市_值,0.2184|-0.141|0.1263,销售归行率,0.0277,策略调整,65.6,60.3,50.0,69.7,86.5,77.4
51531,0.89254037,1,自动通过,0.146,,0.0176,0.0318,0.1591,结算分|missing_pattern_freq|基础健康分,0.2723|-0.2484|0.1865,销售归行率,0.046,策略调整,40.3,65.2,50.0,52.5,71.1,73.1
51532,0.61784583,0,自动拒绝,0.3431,,0.0304,0.0719,0.6818,结算分|存款我行占比|基础健康分,-0.6368|-0.3813|-0.3477,基础健康分,0.1688,策略调整,52.2,52.6,50.0,51.4,37.4,100.0
51533,0.9842762,1,自动通过,0.0101,,0.0028,0.0012,0.0455,基础健康分|结算分|是否总行战略客户,0.5777|0.3163|0.2746,,0.0,,86.7,95.3,50.0,62.4,100.0,73.7
51534,0.90449232,1,自动通过,0.1086,,0.0172,0.0254,0.1136,基础健康分|missing_pattern_freq|结算分,-0.5585|-0.2574|0.2315,基础健康分,0.0501,策略调整,50.4,80.0,50.0,69.5,43.5,99.9
51535,0.7207817,0,人工复核,0.5514,概率不确定|资料不足,0.0417,0.0357,0.5455,结算分|基础健康分|最新一期年报营收增长率,-0.7609|-0.313|-0.1677,存款分,-0.1642,策略调整,74.0,52.1,50.0,49.2,71.5,52.4
51536,0.81459412,1,风险提示,0.3743,高风险抽检,0.0318,0.0401,0.2045,基础健康分|missing_pattern_freq|收款对手客户数,0.3651|-0.3401|-0.2241,存款我行占比,0.0432,策略调整,27.9,0.0,50.0,100.0,39.0,72.6
51537,0.9722591,1,自动通过,0.0183,,0.003,0.0062,0.0455,基础健康分|结算分|存款我行占比,0.5692|0.3703|0.152,存款分,-0.0261,策略调整,87.3,51.9,50.0,90.9,63.3,36.0
51538,0.87328331,1,自动通过,0.1623,,0.0095,0.0304,0.5455,结算分|存款我行占比|小类_te,-0.6249|0.2653|0.2463,结算分,0.0609,策略调整,75.3,84.7,50.0,48.6,69.8,60.6
51539,0.75067089,1,人工复核,0.4917,概率不确定,0.0266,0.034,0.5,结算分|存款我行占比|基础健康分,-0.7407|0.287|-0.2479,结算分,0.1332,策略调整,76.6,65.1,50.0,52.4,54.1,61.7
51540,0.97092114,1,自动通过,0.0317,,0.0065,0.008,0.0682,结算分|基础健康分|存款我行占比,0.3973|0.3904|0.1666,职工人数,0.0125,核验,91.1,64.0,50.0,68.8,86.5,44.2
51541,0.91989219,1,自动通过,0.1084,,0.0198,0.0327,0.1364,结算分|基础健康分|missing_pattern_freq,0.3278|0.2748|-0.2645,职工人数,0.0222,核验,37.1,72.4,50.0,70.6,51.0,56.2
51542,0.93582017,1,自动通过,0.0748,,0.0128,0.0242,0.1136,结算分|基础健康分|最新一期年报财务费用除以刚性负债,0.3066|0.2606|-0.2033,存款分,-0.0669,策略调整,58.5,76.3,50.0,52.0,65.2,67.1
51543,0.47746954,0,自动拒绝,0.1899,,0.0426,0.0414,0.6818,结算分|基础健康分|存款我行占比,-0.7808|-0.3165|-0.304,,0.0,,65.7,44.2,50.0,53.7,37.3,62.1
51544,0.80386282,1,风险提示,0.3731,高风险抽检,0.0318,0.0234,0.5,结算分|基础健康分|missing_pattern_freq,-0.4998|0.357|-0.2045,存款我行占比,-0.1643,策略调整,50.3,55.6,50.0,63.6,43.2,67.5
51545,0.91128247,1,自动通过,0.0981,,0.0154,0.032,0.1364,结算分|最新一期年报财务费用除以刚性负债|最新一期年报资产负债率,0.4012|-0.2471|0.1072,基础健康分,0.0496,策略调整,76.4,72.9,50.0,70.3,83.0,69.2
51546,0.94834634,1,自动通过,0.0454,,0.01,0.0102,0.0227,基础健康分|结算分|最新一期年报资产负债率,0.7544|-0.6863|0.1253,结算分,0.034,策略调整,84.9,62.4,50.0,100.0,55.2,71.3
51547,0.66333281,0,自动拒绝,0.424,,0.0408,0.0375,0.6136,结算分|存款我行占比|基础健康分,-0.6915|-0.3076|-0.2683,结算分,0.1126,策略调整,57.9,74.1,50.0,50.4,95.7,68.6
51548,0.35691165,0,自动拒绝,0.1535,,0.0286,0.0452,0.6364,结算分|存款我行占比|基础健康分,-0.7923|-0.3807|-0.3617,,0.0,,52.1,47.7,50.0,54.9,30.8,60.0
51549,0.8289509,1,风险提示,0.3345,高风险抽检,0.0436,0.0112,0.2955,missing_pattern_freq|最新一期年报营收增长率|存款我行占比,-0.3714|-0.3591|0.1657,存款我行占比,-0.1663,策略调整,30.0,62.7,50.0,23.0,69.3,66.1
51550,0.5243575,0,自动拒绝,0.2078,,0.0345,0.0695,0.5,结算分|基础健康分|存款分,-0.9285|-0.2746|-0.211,结算分,0.2878,策略调整,72.7,58.2,50.0,53.5,48.8,50.9
51551,0.83518719,1,自动通过,0.2542,,0.0175,0.0192,0.5909,结算分|存款我行占比|最新一期年报营收增长率,-0.5062|0.2169|-0.2035,职工人数,-0.0536,核验,59.7,75.1,50.0,49.2,73.1,100.0
51552,0.86606227,1,自动通过,0.1962,,0.0226,0.0161,0.5682,结算分|存款分|存款我行占比,-0.6009|-0.2535|0.2335,结算分,0.057,策略调整,76.3,79.3,50.0,52.2,94.1,100.0
51553,0.62381533,0,自动拒绝,0.3298,,0.0428,0.0294,0.7045,结算分|小类_te|基础健康分,-0.4891|-0.316|-0.2507,存款我行占比,-0.0711,策略调整,55.0,44.7,50.0,55.9,48.1,33.8
51554,0.2450595,0,自动拒绝,0.2252,,0.058,0.0342,0.1364,基础健康分|最新一期年报财务费用除以刚性负债|存款分,-0.9283|-0.3823|-0.3754,,0.0,,26.2,50.0,50.0,0.0,37.2,49.8
51555,0.36847124,0,自动拒绝,0.2793,,0.0423,0.1017,0.6136,结算分|基础健康分|存款我行占比,-0.797|-0.3963|-0.366,,0.0,,53.3,46.9,50.0,50.2,14.4,42.1
51556,0.38492523,0,自动拒绝,0.1549,,0.0293,0.0447,0.5455,结算分|存款我行占比|基础健康分,-0.8619|-0.5119|-0.3385,,0.0,,52.0,17.6,50.0,49.2,22.9,64.6
51557,0.96514645,1,自动通过,0.0236,,0.0052,0.0053,0.1136,基础健康分|存款我行占比|最新一期年报财务费用除以刚性负债,0.3489|0.1936|-0.1344,结算分,0.0171,策略调整,84.3,85.2,50.0,76.6,71.0,78.0
51558,0.94685299,1,自动通过,0.0786,,0.0135,0.0253,0.0227,基础健康分|结算分|存款我行占比,0.5802|0.3554|-0.1955,基础健康分,-0.0201,策略调整,79.0,62.3,50.0,100.0,49.5,62.0
51559,0.66381956,0,自动拒绝,0.4106,,0.0375,0.0346,0.5227,结算分|存款分|基础健康分,-0.8154|-0.3384|-0.2491,结算分,0.2208,策略调整,73.7,46.9,50.0,52.4,67.5,48.4
51560,0.88225033,1,自动通过,0.1388,,0.0108,0.0253,0.5455,结算分|存款我行占比|标签_近12个月开票金额,-0.5675|0.3992|0.2765,存款分,-0.1014,策略调整,69.9,85.9,50.0,47.1,51.9,76.7
51561,0.91219995,1,自动通过,0.1274,,0.0212,0.0414,0.0909,基础健康分|结算分|存款我行占比,-0.3554|0.2749|0.2482,存款我行占比,-0.0445,策略调整,64.9,79.4,50.0,49.8,71.0,61.3
51562,0.78590859,1,风险提示,0.4331,高风险抽检,0.0274,0.0457,0.7045,结算分|职工人数|基础健康分,-0.5478|0.4051|-0.3142,职工人数,-0.1407,核验,59.4,54.1,50.0,53.7,51.6,100.0
51563,0.89417748,1,自动通过,0.137,,0.026,0.0115,0.0682,基础健康分|结算分|近12个月收票金额,-0.6291|0.2855|-0.1336,基础健康分,0.054,策略调整,78.4,47.8,50.0,81.4,90.2,46.3
51564,0.3919753,0,自动拒绝,0.1119,,0.0293,0.0159,0.6591,结算分|存款我行占比|基础健康分,-0.8684|-0.4114|-0.3601,,0.0,,68.1,45.4,50.0,53.4,41.2,67.1
51565,0.8833983,1,自动通过,0.2002,,0.0225,0.0446,0.0909,结算分|基础健康分|存款我行占比,0.3397|0.3241|0.2413,销售归行率,0.0506,策略调整,59.1,56.9,50.0,40.1,57.4,67.3
51566,0.8601939,1,自动通过,0.2351,,0.0193,0.0399,0.5455,结算分|存款我行占比|基础健康分,-0.5432|0.346|-0.2077,结算分,0.0717,策略调整,70.1,69.6,50.0,51.4,56.8,83.2
51567,0.47134105,0,自动拒绝,0.1825,,0.0311,0.0595,0.6591,结算分|存款我行占比|基础健康分,-0.8584|-0.4285|-0.3845,,0.0,,68.0,47.6,50.0,52.2,44.4,55.3
51568,0.80473186,1,风险提示,0.3222,高风险抽检,0.0155,0.0234,0.5227,结算分|基础健康分|小类_te,-0.692|-0.3004|0.2005,结算分,0.1061,策略调整,70.5,77.8,50.0,42.8,35.9,76.2
51569,0.83248411,1,风险提示,0.3986,高风险抽检,0.0263,0.0938,0.0227,基础健康分|结算分|存款分,-0.4066|0.3926|-0.2805,基础健康分,0.0872,策略调整,86.4,63.1,50.0,78.9,50.4,48.2
51570,0.76472661,1,人工复核,0.4819,概率不确定|资料不足,0.0246,0.0523,0.5909,结算分|存款分|基础健康分,-0.5802|-0.2608|-0.2053,结算分,0.0617,策略调整,65.1,68.8,50.0,54.8,69.7,32.2
51571,0.61296585,0,自动拒绝,0.3864,,0.0464,0.076,0.5227,结算分|存款我行占比|存款分,-0.8885|-0.3551|-0.3364,结算分,0.2732,策略调整,73.2,60.2,50.0,53.9,81.1,51.6
51572,0.96218809,1,自动通过,0.0477,,0.0099,0.012,0.0909,结算分|基础健康分|missing_pattern_freq,0.2995|0.265|-0.2423,近12个月收票金额,0.0073,核验,50.2,71.2,50.0,63.1,74.8,59.5
51573,0.97620256,1,自动通过,0.0267,,0.0055,0.0068,0.0909,基础健康分|结算分|存款我行占比,0.3829|0.2942|0.2262,销售归行率,0.0065,策略调整,81.9,81.4,50.0,96.7,60.5,74.2
51574,0.80281482,1,风险提示,0.4468,高风险抽检,0.0315,0.0715,0.2045,基础健康分|missing_pattern_freq|存款分,0.5671|-0.3113|-0.2821,存款分,0.0807,策略调整,33.3,46.7,50.0,81.4,72.7,40.9
51575,0.96778835,1,自动通过,0.0433,,0.006,0.0168,0.0455,结算分|基础健康分|最新一期年报财务费用除以刚性负债,0.3614|0.275|-0.1328,存款分,-0.0359,策略调整,85.4,53.9,50.0,67.3,59.0,88.8
51576,0.97255076,1,自动通过,0.0288,,0.0053,0.0085,0.0682,基础健康分|结算分|存款我行占比,0.358|0.2632|0.1755,存款分,-0.0096,策略调整,84.1,73.6,50.0,65.1,65.2,76.7
51577,0.30928644,0,自动拒绝,0.1171,,0.0206,0.0369,0.5682,结算分|收款对手客户数|存款我行占比,-0.8281|-0.4422|-0.4178,,0.0,,59.3,2.0,50.0,54.9,37.0,42.6
51578,0.93452874,1,自动通过,0.0618,,0.0097,0.0219,0.0682,基础健康分|结算分|小类_te,0.5762|0.3057|-0.2604,结算分,0.0248,策略调整,82.0,72.9,50.0,74.3,48.6,61.0
51579,0.83348804,1,风险提示,0.3781,高风险抽检,0.0384,0.0574,0.0455,基础健康分|结算分|存款我行占比,-0.548|0.3657|-0.3029,基础健康分,0.0874,策略调整,68.5,84.4,50.0,94.5,67.1,45.9
51580,0.33024427,0,自动拒绝,0.1017,,0.0212,0.0255,0.6591,结算分|存款我行占比|基础健康分,-0.8828|-0.3725|-0.3666,,0.0,,68.2,43.1,50.0,52.4,39.3,43.8
51581,0.90914788,1,自动通过,0.1406,,0.0263,0.0355,0.0455,结算分|基础健康分|存款我行占比,0.3614|0.3537|-0.2915,基础健康分,-0.05,策略调整,79.4,47.2,50.0,72.7,59.2,88.2
51582,0.39968331,0,自动拒绝,0.1089,,0.0168,0.039,0.6591,结算分|存款我行占比|基础健康分,-0.8985|-0.3805|-0.3758,,0.0,,67.4,47.9,50.0,53.5,35.6,47.0
51583,0.86446333,1,自动通过,0.19,,0.0182,0.0183,0.0682,基础健康分|最新一期年报营收增长率|missing_pattern_freq,-0.6708|-0.3639|-0.3174,基础健康分,0.0581,策略调整,44.4,78.7,50.0,71.3,62.6,61.4
51584,0.95356436,1,自动通过,0.0507,,0.011,0.0119,0.0227,结算分|基础健康分|存款我行占比,0.346|0.2788|0.1843,结算分,0.0157,策略调整,81.9,57.3,50.0,79.5,72.2,63.7
51585,0.93486274,1,自动通过,0.0924,,0.0157,0.0302,0.0455,基础健康分|结算分|最新一期年报ROE增长率,0.4249|0.3017|-0.1658,最新一期年报资产合计,0.0204,核验,66.5,55.4,50.0,55.8,64.9,66.3
51586,0.93981576,1,自动通过,0.0971,,0.0179,0.0289,0.0682,结算分|存款分|标签_近12个月开票金额,0.3263|0.3229|0.1813,基础健康分,0.035,策略调整,73.2,83.6,50.0,69.3,53.8,30.9
51587,0.86325986,1,自动通过,0.2032,,0.0205,0.0209,0.0909,基础健康分|结算分|纳税总额排名_按市_值,-0.7299|0.4175|0.1674,基础健康分,0.0956,策略调整,82.8,49.6,50.0,66.6,91.4,50.3
51588,0.90860918,1,自动通过,0.0944,,0.0172,0.0219,0.5455,结算分|存款我行占比|小类_te,-0.5438|0.4066|0.2439,存款我行占比,-0.0565,策略调整,71.7,80.3,50.0,49.9,52.2,100.0
51589,0.73592402,1,人工复核,0.4757,概率不确定|资料不足,0.0186,0.0175,0.6136,结算分|存款我行占比|基础健康分,-0.6751|-0.3629|-0.2934,结算分,0.1282,策略调整,60.1,93.1,50.0,48.7,65.1,70.4
51590,0.70288938,0,人工复核,0.5124,概率不确定|资料不足,0.0383,0.043,0.5455,结算分|基础健康分|存款我行占比,-0.7162|-0.2706|0.1931,结算分,0.1353,策略调整,67.9,58.9,50.0,47.0,58.0,42.7
51591,0.88167741,1,自动通过,0.1607,,0.0182,0.0244,0.5909,结算分|存款我行占比|最新一期年报营收增长率,-0.4433|0.2215|-0.2065,销售归行率,0.0577,策略调整,62.8,79.9,50.0,51.7,73.0,100.0
51592,0.62430958,0,自动拒绝,0.3754,,0.0414,0.0618,0.1818,基础健康分|最新一期年报营收增长率|missing_pattern_freq,-0.5187|-0.3833|-0.348,存款我行占比,-0.0749,策略调整,30.6,75.7,50.0,0.0,60.2,44.6
51593,0.68466113,0,自动拒绝,0.3913,,0.0257,0.0145,0.5682,结算分|基础健康分|存款我行占比,-0.8201|-0.2654|-0.259,结算分,0.2055,策略调整,73.9,76.7,50.0,53.8,68.7,54.7
51594,0.89532462,1,自动通过,0.1885,,0.0298,0.0398,0.1136,基础健康分|结算分|存款我行占比,-0.416|0.2461|0.227,基础健康分,0.0611,策略调整,55.0,68.4,50.0,66.1,58.5,83.0
51595,0.83382833,1,风险提示,0.3196,高风险抽检,0.0284,0.039,0.5682,结算分|是否总行战略客户|基础健康分,-0.6589|0.3888|-0.2275,存款分,-0.082,策略调整,74.7,76.1,50.0,53.9,100.0,50.3
51596,0.97433119,1,自动通过,0.0266,,0.0061,0.0056,0.0682,基础健康分|结算分|存款我行占比,0.4641|0.3035|0.2364,近12个月收票金额,0.0129,核验,71.0,88.8,50.0,68.8,59.6,75.8
